	premise	hypothesis	label	llm
0	I didn't even think about it, but I was worried and I ended up talking to him again	I never spoke to him again	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I didn't even think about it, but I was worried and I ended up talking to him again
HYPOTHESIS: I never spoke to him again
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:** The premise suggests that the speaker did speak to the him again, while the hypothesis states that the speaker never spoke to him again. These two statements are mutually exclusive and therefore contradict each other."
1	I didn't even think about it, but I was worried and I ended up talking to him again	I was so angry that I started talking to him	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I didn't even think about it, but I was worried and I ended up talking to him again
HYPOTHESIS: I was so angry that I started talking to him
Is it  entailment, contradiction, or neutral?

**Answer:** Neutral

**Explanation:** The premise does not provide any information regarding the emotion the individual was experiencing, while the hypothesis specifically states that the individual was angry. Therefore, the premise and hypothesis are not logically related to each other and do not entail or contradict each other."
2	I didn't even think about it, but I was worried and I ended up talking to him again	We had a good talk	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I didn't even think about it, but I was worried and I ended up talking to him again
HYPOTHESIS: We had a good talk
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:** The premise logically implies the hypothesis. If you had a good talk, it is likely that you were worried and ended up talking to him again."
3	They told me that they would call the last man I would meet.	I've never been told anything about who I should meet	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They told me that they would call the last man I would meet.
HYPOTHESIS: I've never been told anything about who I should meet
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment.

**Explanation:**
The premise states that the speaker was told that the last man they would meet would be called. This directly contradicts the hypothesis, which states that the speaker has never been told anything about who they should meet."
4	They told me that they would call the last man I would meet.	I was told that the man would be called to meet me	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They told me that they would call the last man I would meet.
HYPOTHESIS: I was told that the man would be called to meet me
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the person was told that the last man they would meet would be called. This is logically equivalent to the hypothesis, which states that the person was told that the man would be called to meet them. Therefore, the premise entails the hypothesis."
5	They told me that they would call the last man I would meet.	The man came late	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They told me that they would call the last man I would meet.
HYPOTHESIS: The man came late
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the person was told that the last man they would meet would be called. If the man came late, it would contradict the premise. Therefore, the premise entails the hypothesis."
6	There's a lot to talk about in that, I'll skip that.	I want to tell you everything I know about that.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's a lot to talk about in that, I'll skip that.
HYPOTHESIS: I want to tell you everything I know about that.
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction.

**Explanation:** The premise contradicts the hypothesis because the premise suggests that the speaker does not want to discuss the topic, while the hypothesis suggests that the speaker wants to provide information about the topic."
7	There's a lot to talk about in that, I'll skip that.	I won't talk about that, although there's a lot I could say.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's a lot to talk about in that, I'll skip that.
HYPOTHESIS: I won't talk about that, although there's a lot I could say.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment.

**Explanation:** The premise logically implies the hypothesis. If there's a lot to talk about, but the speaker skips it, it follows that the speaker won't talk about it."
8	There's a lot to talk about in that, I'll skip that.	I won't talk about the history of the city because there is so much to say	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's a lot to talk about in that, I'll skip that.
HYPOTHESIS: I won't talk about the history of the city because there is so much to say
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies the hypothesis. If there's a lot to talk about in that, then the speaker will not talk about the history of the city because there is so much to say."
9	I'm not sure why	I'm sure the reason	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm not sure why
HYPOTHESIS: I'm sure the reason
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:** The premise negates the hypothesis. If you are not sure why, it contradicts the hypothesis that you are sure of the reason."
10	I'm not sure why	I don't know why he was transferred to schools	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm not sure why
HYPOTHESIS: I don't know why he was transferred to schools
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:** The premise logically implies the hypothesis. If you are not sure why something happened, it is possible that you do not know why it happened."
11	I'm not sure why	I don't know why that happens.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm not sure why
HYPOTHESIS: I don't know why that happens.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:** The premise is a subset of the hypothesis. If you don't know why something happens, it is a logical conclusion that you are not sure why."
12	I was the only one working on the controls, checking for small high holes	I didn't like being the only one using the test controls	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was the only one working on the controls, checking for small high holes
HYPOTHESIS: I didn't like being the only one using the test controls
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the individual was the only one working on the controls, checking for small high holes. This action implies that the individual was responsible for the controls and had a duty to ensure their proper functioning. The hypothesis states that the individual did not like being the only one using the test controls. Given the premise that the individual was the only one working on the controls, it logically follows that the individual did not like being the only one using the test controls. Therefore, the premise entails the hypothesis."
13	I was the only one working on the controls, checking for small high holes	Tests were carried out in small high-pressure chambers	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was the only one working on the controls, checking for small high holes
HYPOTHESIS: Tests were carried out in small high-pressure chambers
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the individual was working on controls in small high-pressure chambers, which is a specific subset of the hypothesis that tests were carried out in small high-pressure chambers."
14	I was the only one working on the controls, checking for small high holes	Few of us rushed to the controls to check	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was the only one working on the controls, checking for small high holes
HYPOTHESIS: Few of us rushed to the controls to check
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the individual was the only one working on the controls, checking for small holes. This implies that few or none of the individuals rushed to the controls to check, which contradicts the hypothesis."
15	I'm a retired senior sergeant, according to Rick.	Still working to this day	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm a retired senior sergeant, according to Rick.
HYPOTHESIS: Still working to this day
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction.

**Explanation:** The premise states that a person is retired, while the hypothesis states that the person is still working. These two statements are mutually exclusive, so the premise contradicts the hypothesis."
16	I'm a retired senior sergeant, according to Rick.	Retired in 2002	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm a retired senior sergeant, according to Rick.
HYPOTHESIS: Retired in 2002
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that Rick says the person is a retired senior sergeant. The hypothesis states that the person retired in 2002. If the premise is true and the hypothesis is true, then it follows logically that the person retired in 2002."
17	I'm a retired senior sergeant, according to Rick.	Rick told you I retired.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm a retired senior sergeant, according to Rick.
HYPOTHESIS: Rick told you I retired.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment.

**Explanation:** If Rick told the person that the retired senior sergeant is the person in question, then the premise logically implies the hypothesis."
18	There were cash receipts on my desk, that's why and Cutty, that's the client's name	Client Cutty is making $10,000 a month.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There were cash receipts on my desk, that's why and Cutty, that's the client's name
HYPOTHESIS: Client Cutty is making $10,000 a month.
Is it  entailment, contradiction, or neutral?

**Answer:** Neutral

**Explanation:** The premise only provides information about the client's name and the presence of cash receipts, while the hypothesis is about the client's monthly income. The premise does not provide any information regarding the client's income, so it neither entails nor contradicts the hypothesis."
19	There were cash receipts on my desk, that's why and Cutty, that's the client's name	There's a customer named Cutty	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There were cash receipts on my desk, that's why and Cutty, that's the client's name
HYPOTHESIS: There's a customer named Cutty
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise logically implies the hypothesis. If there is a client named Cutty and cash receipts on the desk, it follows that the client named Cutty is the one associated with the cash receipts."
20	There were cash receipts on my desk, that's why and Cutty, that's the client's name	We don't have a customer named Cutty	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There were cash receipts on my desk, that's why and Cutty, that's the client's name
HYPOTHESIS: We don't have a customer named Cutty
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:** The premise states that the client's name is Cutty, while the hypothesis states that they do not have a customer named Cutty. These two statements are mutually exclusive, so they contradict each other."
21	The girl I helped is from across town	The girl I want to help lives far away	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The girl I helped is from across town
HYPOTHESIS: The girl I want to help lives far away
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:**
The premise states that the girl is from across town, which is a short distance. The hypothesis states that the girl lives far away. These two statements are contradictory to each other."
22	The girl I helped is from across town	The girl who will help me lives five miles away	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The girl I helped is from across town
HYPOTHESIS: The girl who will help me lives five miles away
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:**
The premise states that the girl is from across town, which is a short distance. The hypothesis, on the other hand, states that the girl who will help lives five miles away, which is a long distance. These two statements are contradictory to each other."
23	The girl I helped is from across town	No one can help me	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The girl I helped is from across town
HYPOTHESIS: No one can help me
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:** The premise states that the girl who was helped is from across town, which contradicts the hypothesis that no one can help."
24	They are divided as to who will work in the fields and who will be the children of the household, something similar	All agreed to work in the fields	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They are divided as to who will work in the fields and who will be the children of the household, something similar
HYPOTHESIS: All agreed to work in the fields
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:** The premise suggests that some people will not work in the fields, while the hypothesis states that everyone agrees to work in the fields. These two statements are mutually exclusive, so they contradict each other."
25	They are divided as to who will work in the fields and who will be the children of the household, something similar	They could not agree on who would go out in the ministry and who would work in the house	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They are divided as to who will work in the fields and who will be the children of the household, something similar
HYPOTHESIS: They could not agree on who would go out in the ministry and who would work in the house
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the family is divided in terms of work and childcare. The hypothesis suggests that the family cannot agree on who should engage in ministry and who should work in the house. Since the premise specifically mentions a division of labor, it is logically necessary that the family would also have to agree on who would engage in ministry and who would work in the house. Therefore, the premise entails the hypothesis."
26	They are divided as to who will work in the fields and who will be the children of the household, something similar	They could not agree on who would work in the cotton field and who would sweep the floor	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They are divided as to who will work in the fields and who will be the children of the household, something similar
HYPOTHESIS: They could not agree on who would work in the cotton field and who would sweep the floor
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the family is divided in terms of work and childcare. The hypothesis specifically mentions disagreements about work assignments, particularly regarding cotton fields and floor sweeping. Since the premise includes a situation where such disagreements occur, it entails the hypothesis."
27	They had five children, one of whom died	All their children survived	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They had five children, one of whom died
HYPOTHESIS: All their children survived
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:**
The premise states that one of their children died, which contradicts the hypothesis that all their children survived."
28	They had five children, one of whom died	One of the five children died	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They had five children, one of whom died
HYPOTHESIS: One of the five children died
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise specifically states that one of the five children died, which is exactly the hypothesis. Therefore, the premise entails the hypothesis."
29	They had five children, one of whom died	A stillborn child was born sick	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They had five children, one of whom died
HYPOTHESIS: A stillborn child was born sick
Is it  entailment, contradiction, or neutral?

**Answer:** Neutral

**Explanation:** The premise only states that they had five children and one of whom died, while the hypothesis states that a stillborn child was born sick. These two statements are independent of each other and neither entails nor contradicts each other."
30	She said there were tears running down her eyes and she said again, then she said to Joe she came to the lobby	When she told him to come to the entrance he had tears in his eyes	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: She said there were tears running down her eyes and she said again, then she said to Joe she came to the lobby
HYPOTHESIS: When she told him to come to the entrance he had tears in his eyes
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:** The premise suggests that the woman expressed that she had tears running down her eyes, but the hypothesis suggests that the man had tears in his eyes when he was told to come to the entrance. These two statements are contradictory to each other."
31	She said there were tears running down her eyes and she said again, then she said to Joe she came to the lobby	She quickly wiped away tears as she threw Joe out of the hallway	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: She said there were tears running down her eyes and she said again, then she said to Joe she came to the lobby
HYPOTHESIS: She quickly wiped away tears as she threw Joe out of the hallway
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:** The premise suggests that the woman expressed emotions through tears, while the hypothesis suggests that she quickly wiped away tears. These two statements are mutually exclusive."
32	She said there were tears running down her eyes and she said again, then she said to Joe she came to the lobby	She was so happy to see Joe that she started to cry	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: She said there were tears running down her eyes and she said again, then she said to Joe she came to the lobby
HYPOTHESIS: She was so happy to see Joe that she started to cry
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:** The premise logically implies the hypothesis. If she was so happy to see Joe that she started to cry, it would be reasonable for her to express that through her words."
33	It was even said that a burning aircraft would burn and melt through a metal lid to escape the heat	Heat can also be conserved during a fire	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: It was even said that a burning aircraft would burn and melt through a metal lid to escape the heat
HYPOTHESIS: Heat can also be conserved during a fire
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:**
The premise suggests that heat is not conserved during a fire as it causes an aircraft to burn and melt through a metal lid to escape the heat. This contradicts the hypothesis that heat can be conserved during a fire."
34	It was even said that a burning aircraft would burn and melt through a metal lid to escape the heat	Heat can escape from a piece of metal after an aircraft fire	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: It was even said that a burning aircraft would burn and melt through a metal lid to escape the heat
HYPOTHESIS: Heat can escape from a piece of metal after an aircraft fire
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise clearly states that heat can escape from a piece of metal after an aircraft fire, which directly supports the hypothesis. Therefore, the premise entails the hypothesis."
35	It was even said that a burning aircraft would burn and melt through a metal lid to escape the heat	heat will not escape during a fire	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: It was even said that a burning aircraft would burn and melt through a metal lid to escape the heat
HYPOTHESIS: heat will not escape during a fire
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:** The premise suggests that heat can escape during a fire, while the hypothesis states that heat will not escape during a fire. These two statements are contradictory to each other."
