	premise	hypothesis	label	llm
0	Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.	I never spoke to him again.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.
HYPOTHESIS: I never spoke to him again.
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction.

The premise states that the person ended up talking to him again, which contradicts the hypothesis that they never spoke to him again."
1	Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.	I was so upset that I started talking to him again.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.
HYPOTHESIS: I was so upset that I started talking to him again.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:** The premise logically implies the hypothesis. If you got so mad that you ended up talking to him again, it follows that you were so upset."
2	Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.	We made it a very enjoyable talk.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.
HYPOTHESIS: We made it a very enjoyable talk.
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction.

The premise suggests that the speaker had a negative emotional response (got mad), while the hypothesis suggests that the talk was enjoyable. These two statements are mutually exclusive."
3	"They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him""."	I had never been invited to meet anyone.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him"".
HYPOTHESIS: I had never been invited to meet anyone.
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:** The premise suggests that the speaker was eventually invited by a priest, contradicting the hypothesis that the speaker had never been invited to meet anyone."
4	"They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him""."	I was told that a young man was to be called in to see me.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him"".
HYPOTHESIS: I was told that a young man was to be called in to see me.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the speaker was told that they would eventually be invited by a priest to meet with him. This is consistent with the hypothesis, which states that someone was told that a young man was to be called in to see the speaker."
5	"They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him""."	The boy appeared to be very young.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him"".
HYPOTHESIS: The boy appeared to be very young.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise suggests that the boy was invited by a priest, implying that he must be young enough to be invited by a priest. Therefore, the premise entails the hypothesis."
6	We have much to say about this man, but we will pass on to the next.	I want to tell you all I know about it!	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: We have much to say about this man, but we will pass on to the next.
HYPOTHESIS: I want to tell you all I know about it!
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction.

**Explanation:** The premise states that the speaker will not provide any information about the man, while the hypothesis suggests that the speaker wants to provide all the information they have about the man. These two statements are mutually exclusive."
7	We have much to say about this man, but we will pass on to the next.	There is much more to be said, but I will not talk about it.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: We have much to say about this man, but we will pass on to the next.
HYPOTHESIS: There is much more to be said, but I will not talk about it.
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction.

**Explanation:** The premise states that there is much to be said about the man, while the hypothesis states that there is much more to be said but will not be talked about. These two statements are contradictory."
8	We have much to say about this man, but we will pass on to the next.	I'm not going to talk about the history of the city, because there's so much history.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: We have much to say about this man, but we will pass on to the next.
HYPOTHESIS: I'm not going to talk about the history of the city, because there's so much history.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment.

**Explanation:** The premise logically implies that there is something to be said about the man, so it contradicts the hypothesis that the speaker will not discuss the history of the city."
9	So I really don't know why.	I have no doubt as to why.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I really don't know why.
HYPOTHESIS: I have no doubt as to why.
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction.

**Explanation:** The premise expresses uncertainty, while the hypothesis expresses complete certainty. These two statements are mutually exclusive."
10	So I really don't know why.	I don't know why he changed schools.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I really don't know why.
HYPOTHESIS: I don't know why he changed schools.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:** The premise directly implies the hypothesis. If you don't know why, it logically follows that you don't know why he changed schools."
11	So I really don't know why.	I don't know why.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I really don't know why.
HYPOTHESIS: I don't know why.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise is a stronger statement than the hypothesis. The premise essentially says ""I don't know why, and I don't have any explanation for it"", while the hypothesis simply states ""I don't know why"". Therefore, the premise entails the hypothesis."
12	I was the only one, and I always opened the checkpoint in a low-altitude cave.	I didn't want to be the one to open the door.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was the only one, and I always opened the checkpoint in a low-altitude cave.
HYPOTHESIS: I didn't want to be the one to open the door.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the individual was the only one and always opened the checkpoint in a low-altitude cave. This directly contradicts the hypothesis, which suggests that the individual did not want to be the one to open the door."
13	I was the only one, and I always opened the checkpoint in a low-altitude cave.	Experiments were carried out in a low-pressure environment.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was the only one, and I always opened the checkpoint in a low-altitude cave.
HYPOTHESIS: Experiments were carried out in a low-pressure environment.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the individual was the only one and always opened the checkpoint in a low-altitude cave. This implies that the experiments were carried out in a low-pressure environment, as low-altitude caves are known for their low-pressure environments. Therefore, the premise entails the hypothesis."
14	I was the only one, and I always opened the checkpoint in a low-altitude cave.	Only a few of us were able to keep an eye on it.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was the only one, and I always opened the checkpoint in a low-altitude cave.
HYPOTHESIS: Only a few of us were able to keep an eye on it.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the individual was the only one and always opened the checkpoint in a low-altitude cave. This is consistent with the hypothesis that only a few of them were able to keep an eye on it, as it implies that the individual was the only one responsible for watching the checkpoint."
15	I, oh, the CEO of Sage, am retired, just like Rick said.	I am still working today.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I, oh, the CEO of Sage, am retired, just like Rick said.
HYPOTHESIS: I am still working today.
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction.

The premise states that the CEO is retired, while the hypothesis assumes that the CEO is still working today. These two statements are mutually exclusive."
16	I, oh, the CEO of Sage, am retired, just like Rick said.	In 2002, I was able to retire.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I, oh, the CEO of Sage, am retired, just like Rick said.
HYPOTHESIS: In 2002, I was able to retire.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the CEO of Sage is retired, which is consistent with the hypothesis that the CEO was able to retire in 2002. Therefore, the premise entails the hypothesis."
17	I, oh, the CEO of Sage, am retired, just like Rick said.	Rick has told you that I am retired.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I, oh, the CEO of Sage, am retired, just like Rick said.
HYPOTHESIS: Rick has told you that I am retired.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise directly confirms the hypothesis. If the CEO of Sage is retired, as stated in the premise, then Rick has told the CEO that they are retired, which aligns with the hypothesis."
18	There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.	The Cutty family earns $10,000 a month.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.
HYPOTHESIS: The Cutty family earns $10,000 a month.
Is it  entailment, contradiction, or neutral?

**Answer:** Neutral.

The premise only provides information about a nickname and does not contain any information regarding the Cutty family's income, so it neither entails nor contradicts the hypothesis."
19	There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.	There is the Cutty family.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.
HYPOTHESIS: There is the Cutty family.
Is it  entailment, contradiction, or neutral?

**Answer:** Neutral

**Explanation:** The premise talks about a nickname, while the hypothesis talks about a family name. They are not related to each other, so the premise neither entails nor contradicts the hypothesis."
20	There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.	We don't have any customers named Cutty.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.
HYPOTHESIS: We don't have any customers named Cutty.
Is it  entailment, contradiction, or neutral?

**Answer:** Neutral.

The premise merely provides information about a nickname and does not provide any information regarding the names of customers. Therefore, it neither entails nor contradicts the hypothesis."
21	The girl who was supposed to help me had moved across town.	The girl I need help with lives far away.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The girl who was supposed to help me had moved across town.
HYPOTHESIS: The girl I need help with lives far away.
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the originally planned helper has moved out of the area. This directly supports the hypothesis, which suggests that the person who is needed for help is located far away."
22	The girl who was supposed to help me had moved across town.	She was going to help me, five miles away.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The girl who was supposed to help me had moved across town.
HYPOTHESIS: She was going to help me, five miles away.
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction.

**Explanation:** The premise states that the girl who was supposed to help moved across town, which implies that she is no longer available to help. This contradicts the hypothesis that she was going to help me, five miles away."
