	premise	hypothesis	label	llm
0	I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude	I'm the commander-in-chief of a large army, so I'm going to resign, says Rick	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude
HYPOTHESIS: I'm the commander-in-chief of a large army, so I'm going to resign, says Rick
Is it  entailment, contradiction, or neutral?

**Answer:** Neutral

**Explanation:** The premise and hypothesis are unrelated. The premise is about the use of a test chamber, while the hypothesis is about the commander-in-chief of a large army resigning."
1	I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude	he says it was just a paintbrush someone could read his eyes PE says, then he says that joe is	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude
HYPOTHESIS: he says it was just a paintbrush someone could read his eyes PE says, then he says that joe is
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:** The premise specifically mentions the use of the PONA regulator, a test chamber for altitude, which is consistent with the hypothesis that the person being described was able to read the eyes of others."
2	I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude	as Martha said on the porch, she put a paintbrush in her eyes	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was one of, uh, the only ones to use the PONA regulator, a test chamber for altitude
HYPOTHESIS: as Martha said on the porch, she put a paintbrush in her eyes
Is it  entailment, contradiction, or neutral?

**Answer:** Neutral.

The premise and hypothesis are unrelated and do not entail or contradict each other."
3	I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you	they had exercised PONT pressure suits AND got ME while you wore them	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you
HYPOTHESIS: they had exercised PONT pressure suits AND got ME while you wore them
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:** The premise explicitly states that the speaker intends to burn the hearer. This is consistent with the hypothesis, which suggests that the hearer is wearing PONT pressure suits and is vulnerable to being burned."
4	I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you	It takes about three months to learn how to use a full space suit.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you
HYPOTHESIS: It takes about three months to learn how to use a full space suit.
Is it  entailment, contradiction, or neutral?

**Answer:** Neutral

**Explanation:** The premise is a threat, while the hypothesis is a statement about learning to use a space suit. These two statements are unrelated to each other and do not entail or contradict each other."
5	I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you	I told Tina that I only want to see the totals so that I can solve this problem	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you, I'm going to burn you
HYPOTHESIS: I told Tina that I only want to see the totals so that I can solve this problem
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:** The premise is a threat, while the hypothesis is a statement about the speaker's intentions. These two statements are logically incompatible with each other."
6	they believe ME, sir, they told ME everything about it	They told you that I know everything that's going on	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: they believe ME, sir, they told ME everything about it
HYPOTHESIS: They told you that I know everything that's going on
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that people believe the speaker and that they have been told everything about a certain matter. This directly supports the hypothesis, which claims that the speaker knows everything that is going on."
7	they believe ME, sir, they told ME everything about it	it's the death of that inspector When they told me	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: they believe ME, sir, they told ME everything about it
HYPOTHESIS: it's the death of that inspector When they told me
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the speaker believes the information provided, which directly supports the hypothesis that the information pertains to the death of the inspector."
8	they believe ME, sir, they told ME everything about it	There's a lot of fake names That I've been told	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: they believe ME, sir, they told ME everything about it
HYPOTHESIS: There's a lot of fake names That I've been told
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that people believe the speaker and have told them everything about something. This directly contradicts the hypothesis, which suggests that there are a lot of fake names."
9	The noise was bothering Captain Blood in his disturbing dreams	Captain Blood had a remarkable ability to remember things that made him sad to find.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The noise was bothering Captain Blood in his disturbing dreams
HYPOTHESIS: Captain Blood had a remarkable ability to remember things that made him sad to find.
Is it  entailment, contradiction, or neutral?

**Answer:** Neutral

**Explanation:** The premise talks about disturbing dreams, while the hypothesis is about remembering things that made him sad. These two statements are not related to each other, so the premise does not entail or contradict the hypothesis."
10	The noise was bothering Captain Blood in his disturbing dreams	Captain Blood's thoughts were interrupted by the noise	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The noise was bothering Captain Blood in his disturbing dreams
HYPOTHESIS: Captain Blood's thoughts were interrupted by the noise
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the noise was disturbing Captain Blood in his dreams. The hypothesis states that the noise interrupted Captain Blood's thoughts. Since the premise implies the hypothesis, the answer is entailment."
11	The noise was bothering Captain Blood in his disturbing dreams	the cry of the puppy woke the captain up in his mind	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The noise was bothering Captain Blood in his disturbing dreams
HYPOTHESIS: the cry of the puppy woke the captain up in his mind
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:**
The premise states that the noise was disturbing the captain in his dreams. The hypothesis states that the cry of the puppy woke the captain up in his mind. These two statements are contradictory because they suggest that the noise in the dream and the cry of the puppy are both disturbing the captain, but in different ways."
12	you supported ME well when I was in umbu in barbade	There, no more than three feet away, was the ground, an uneven wall of lush greenery filled the horizon.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: you supported ME well when I was in umbu in barbade
HYPOTHESIS: There, no more than three feet away, was the ground, an uneven wall of lush greenery filled the horizon.
Is it  entailment, contradiction, or neutral?

**Answer:** Neutral

**Explanation:** The premise and hypothesis are unrelated. The premise speaks about personal support, while the hypothesis describes a physical environment."
13	you supported ME well when I was in umbu in barbade	luxurious landscapes were seen	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: you supported ME well when I was in umbu in barbade
HYPOTHESIS: luxurious landscapes were seen
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise specifically mentions that the person supported the individual in a specific location (umbu in barbade). The hypothesis talks about luxurious landscapes. The premise logically implies the hypothesis as the premise is about a specific location known for its luxurious landscapes."
14	you supported ME well when I was in umbu in barbade	the chief is one of the people sent, i am one of them	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: you supported ME well when I was in umbu in barbade
HYPOTHESIS: the chief is one of the people sent, i am one of them
Is it  entailment, contradiction, or neutral?

**Answer:** Entailment

**Explanation:**
The premise states that the individual supported the candidate in a specific location. The hypothesis states that the candidate is one of the people sent by the chief. Since the premise specifically mentions the candidate's support in a location that is relevant to the hypothesis, it logically follows that the candidate must be one of the people sent by the chief."
15	The king sent ME here a week ago from Naya	I don't take orders from a carpenter	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: The king sent ME here a week ago from Naya
HYPOTHESIS: I don't take orders from a carpenter
Is it  entailment, contradiction, or neutral?

**Answer:** Contradiction

**Explanation:** The premise states that the speaker was sent by the king, who is presumably a carpenter, while the hypothesis asserts that the speaker does not take orders from a carpenter. These two statements are mutually exclusive."
