	premise	hypothesis	label	llm
0	Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.	I never spoke to him again.	contradiction	<pad> neutral</s>
1	Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.	I was so upset that I started talking to him again.	entailment	<pad> entailment</s>
2	Okay, I wasn't even thinking about that, but I got so mad, I ended up talking to him again.	We made it a very enjoyable talk.	neutral	<pad> neutral</s>
3	"They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him""."	I had never been invited to meet anyone.	contradiction	<pad> neutral</s>
4	"They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him""."	I was told that a young man was to be called in to see me.	entailment	<pad> neutral</s>
5	"They said, ""Oh, they told me that I would eventually be invited by a priest to meet with him""."	The boy appeared to be very young.	neutral	<pad> neutral</s>
6	We have much to say about this man, but we will pass on to the next.	I want to tell you all I know about it!	contradiction	<pad> neutral</s>
7	We have much to say about this man, but we will pass on to the next.	There is much more to be said, but I will not talk about it.	entailment	<pad> entailment</s>
8	We have much to say about this man, but we will pass on to the next.	I'm not going to talk about the history of the city, because there's so much history.	neutral	<pad> neutral</s>
9	So I really don't know why.	I have no doubt as to why.	contradiction	<pad> neutral</s>
10	So I really don't know why.	I don't know why he changed schools.	neutral	<pad> entailment</s>
11	So I really don't know why.	I don't know why.	entailment	<pad> entailment</s>
12	I was the only one, and I always opened the checkpoint in a low-altitude cave.	I didn't want to be the one to open the door.	neutral	<pad> neutral</s>
13	I was the only one, and I always opened the checkpoint in a low-altitude cave.	Experiments were carried out in a low-pressure environment.	entailment	<pad> neutral</s>
14	I was the only one, and I always opened the checkpoint in a low-altitude cave.	Only a few of us were able to keep an eye on it.	contradiction	<pad> neutral</s>
15	I, oh, the CEO of Sage, am retired, just like Rick said.	I am still working today.	contradiction	<pad> neutral</s>
16	I, oh, the CEO of Sage, am retired, just like Rick said.	In 2002, I was able to retire.	neutral	<pad> neutral</s>
17	I, oh, the CEO of Sage, am retired, just like Rick said.	Rick has told you that I am retired.	entailment	<pad> entailment</s>
18	There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.	The Cutty family earns $10,000 a month.	neutral	<pad> neutral</s>
19	There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.	There is the Cutty family.	entailment	<pad> neutral</s>
20	There's some cash flow estimates on my desk and, um, uh, so-and-so's name is Cutty, so that's the nickname.	We don't have any customers named Cutty.	contradiction	<pad> neutral</s>
21	The girl who was supposed to help me had moved across town.	The girl I need help with lives far away.	entailment	<pad> neutral</s>
22	The girl who was supposed to help me had moved across town.	She was going to help me, five miles away.	neutral	<pad> neutral</s>
23	The girl who was supposed to help me had moved across town.	No one could help me.	contradiction	<pad> neutral</s>
24	But they were divided as to who was a farm worker and who was a household child, it was a tribe.	All of them agreed to work in the field.	contradiction	<pad> neutral</s>
25	But they were divided as to who was a farm worker and who was a household child, it was a tribe.	They could not agree on who was the farmer and who was the householder.	entailment	<pad> entailment</s>
26	But they were divided as to who was a farm worker and who was a household child, it was a tribe.	They could not agree on who should work in the fields and who should plow the land.	neutral	<pad> entailment</s>
27	I mean, they had, like, five kids, and one of them died.	All of their children survived.	contradiction	<pad> neutral</s>
