Unnamed: 0	question	answer	llm	verbalized
0	Janet cooks 16 eggs a day. Every morning, she eats three of them for breakfast and uses another four to make muffin cakes for friends. She sells the rest every day at the village market, each brown egg for $2. How much does she make (in dollars) a day at the market?	18	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Janet cooks 16 eggs a day. Every morning, she eats three of them for breakfast and uses another four to make muffin cakes for friends. She sells the rest every day at the village market, each brown egg for $2. How much does she make (in dollars) a day at the market?
<eos>
<|assistant|>
Janet makes $16 each day at the market.<eos>"	16
1	For a long coat, two strips of blue thread are needed, and the same number of strips are needed for a white thread. How many strips are needed?	3	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
For a long coat, two strips of blue thread are needed, and the same number of strips are needed for a white thread. How many strips are needed?
<eos>
<|assistant|>
Answer: 2 strips of blue thread and 2 strips of white thread are needed for a long coat.<eos>"	2
2	Josh got into a home improvement business. He bought it for $80,000 and spent $50,000 renovating it. The price of the house went up 150%. How did he find the house?	70000	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Josh got into a home improvement business. He bought it for $80,000 and spent $50,000 renovating it. The price of the house went up 150%. How did he find the house?
<eos>
<|assistant|>
I'm sorry, I cannot provide an answer to this prompt as it does not contain a question. Please provide a valid question.<eos>"	150
3	Jacques runs three marathons, usually three per week. Each marathon is 60 yards long. How many yards does he run in a marathon?	540	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Jacques runs three marathons, usually three per week. Each marathon is 60 yards long. How many yards does he run in a marathon?
<eos>
<|assistant|>
Jacques runs 180 yards in a marathon.<eos>"	180
4	To maintain the health of her chickens, Wendi feeds them three bowls of baked beans, dried peas, and grass. She feeds them three times a day. In the morning she feeds them fifteen bowls of beans, and in the evening she feeds them twenty-five bowls of beans. If there are twenty chickens in the nest, how many bowls of food will be left over for the rest of the day?	20	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
To maintain the health of her chickens, Wendi feeds them three bowls of baked beans, dried peas, and grass. She feeds them three times a day. In the morning she feeds them fifteen bowls of beans, and in the evening she feeds them twenty-five bowls of beans. If there are twenty chickens in the nest, how many bowls of food will be left over for the rest of the day?
<eos>
<|assistant|>
It is not possible for me to determine the exact number of leftover bowls of food without additional information about the size of the chickens or the capacity of the bowls.<eos>"	-1
5	Kylar goes to the store to buy bottles for her new house. One bottle costs $5, and each second bottle is only 60% of the price. Kylar wants to buy 16 bottles. What will she use to buy them?	64	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Kylar goes to the store to buy bottles for her new house. One bottle costs $5, and each second bottle is only 60% of the price. Kylar wants to buy 16 bottles. What will she use to buy them?
<eos>
<|assistant|>
The passage does not provide enough information to answer the question.<eos>"	16
6	There are twice as many sheep in Toulouse as there are in Charleston. There are four times as many in Charleston as there are in Seattle. If there are 20 sheep in Seattle, how many sheep are there in Toulouse, Charleston and Seattle combined?	260	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
There are twice as many sheep in Toulouse as there are in Charleston. There are four times as many in Charleston as there are in Seattle. If there are 20 sheep in Seattle, how many sheep are there in Toulouse, Charleston and Seattle combined?
<eos>
<|assistant|>
There are a total of 60 sheep in Toulouse, Charleston, and Seattle combined.<eos>"	60
7	Carla is pulling a 200-gauge windshield. The speed of the training is 20 Gauge per minute; when the material is pulled up to 40%, Windows releases the material so that it resets itself for the insertion of the new material, which takes 20 minutes. This causes Carla to start the training again from the beginning. How long does it take to train a book?	160	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Carla is pulling a 200-gauge windshield. The speed of the training is 20 Gauge per minute; when the material is pulled up to 40%, Windows releases the material so that it resets itself for the insertion of the new material, which takes 20 minutes. This causes Carla to start the training again from the beginning. How long does it take to train a book?
<eos>
<|assistant|>
Sorry, as an AI language model, I cannot answer this question as there is no information given about the context of the book being trained. Please provide more information.<eos>"	20
8	John ran for three miles [60 km] and returned home because he was sick. He thought he would go for four hours, but he stopped for two because of the rain. In the next half hour, he ran for 30 miles [80 km] before running for the remaining four hours.	45	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
John ran for three miles [60 km] and returned home because he was sick. He thought he would go for four hours, but he stopped for two because of the rain. In the next half hour, he ran for 30 miles [80 km] before running for the remaining four hours.
<eos>
<|assistant|>
Sorry, I don't understand the question. Can you please provide more context or rephrase it?<eos>"	80
9	If Elisa had worked 45 hours during the current week, she would have been paid $1.25 for each additional hour.	460	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
If Elisa had worked 45 hours during the current week, she would have been paid $1.25 for each additional hour.
<eos>
<|assistant|>
I'm sorry, I cannot provide an answer to this question as it is not related to the given prompt about answering questions in an African language.<eos>"	1
