	premise	hypothesis	label	llm
0	Well, I didn't even think about it, but I was so frustrated, and I ended up talking to him again.	I didn't talk to him again.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Well, I didn't even think about it, but I was so frustrated, and I ended up talking to him again.
HYPOTHESIS: I didn't talk to him again.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Entailment<eos>"
1	Well, I didn't even think about it, but I was so frustrated, and I ended up talking to him again.	I was so upset that I just started talking to her again.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Well, I didn't even think about it, but I was so frustrated, and I ended up talking to him again.
HYPOTHESIS: I was so upset that I just started talking to her again.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Entailment<eos>"
2	Well, I didn't even think about it, but I was so frustrated, and I ended up talking to him again.	We had a long talk.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Well, I didn't even think about it, but I was so frustrated, and I ended up talking to him again.
HYPOTHESIS: We had a long talk.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Entailment<eos>"
3	They told me that at the end, they'd bring me a man to meet.	I was never told to meet anyone.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They told me that at the end, they'd bring me a man to meet.
HYPOTHESIS: I was never told to meet anyone.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Entailment<eos>"
4	They told me that at the end, they'd bring me a man to meet.	I was told a guy was called in to meet me.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They told me that at the end, they'd bring me a man to meet.
HYPOTHESIS: I was told a guy was called in to meet me.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Entailment<eos>"
5	They told me that at the end, they'd bring me a man to meet.	The guy came in a little late.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They told me that at the end, they'd bring me a man to meet.
HYPOTHESIS: The guy came in a little late.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Entailment<eos>"
6	There's so much you could talk about that I'm just gonna skip it.	I wish I could tell you everything I know about it!	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's so much you could talk about that I'm just gonna skip it.
HYPOTHESIS: I wish I could tell you everything I know about it!
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
7	There's so much you could talk about that I'm just gonna skip it.	I won't talk about it, even though there's a lot to cover.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's so much you could talk about that I'm just gonna skip it.
HYPOTHESIS: I won't talk about it, even though there's a lot to cover.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
8	There's so much you could talk about that I'm just gonna skip it.	I'm not going to talk about the history of the town because there's too much to talk about.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: There's so much you could talk about that I'm just gonna skip it.
HYPOTHESIS: I'm not going to talk about the history of the town because there's too much to talk about.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral.<eos>"
9	So I don't really know why.	You know the reason why it happened.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I don't really know why.
HYPOTHESIS: You know the reason why it happened.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
