Unnamed: 0	question	answer	llm	verbalized
0	Daakiyyeewwan Jaaneet guyyaatti killee 16 buusu. Ganama ganama ciree sadii nyaatti, guyyaa guyyaan hiriyyoota isheef bixxillee afur waliin bilcheessiti. Kan hafe guyyaa guyyaan gabaa qonnaan bultootaa irratti killee daakiyyee haaraa tokkoof $2n gurgurti. Guyyaa guyyaan gabaa qonnaan bulaatti doolaara meeqa argatti?	18	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Daakiyyeewwan Jaaneet guyyaatti killee 16 buusu. Ganama ganama ciree sadii nyaatti, guyyaa guyyaan hiriyyoota isheef bixxillee afur waliin bilcheessiti. Kan hafe guyyaa guyyaan gabaa qonnaan bultootaa irratti killee daakiyyee haaraa tokkoof $2n gurgurti. Guyyaa guyyaan gabaa qonnaan bulaatti doolaara meeqa argatti?
<eos>
<|assistant|>
Daakiyyeewwan Jaaneet guyyaa tokko keessatti doolaara 16 gurguruudhaan gabaa qonnaan bultootaa irratti doolaara 1n gurguru.<eos>"	1
1	Funyoon tokko kirrii bifa cuquliisa danqaraa 2 fi kirrii adii walakkaa sanaa fudhata. Walumaagalatti danqaraa meeqa fudhata?	3	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Funyoon tokko kirrii bifa cuquliisa danqaraa 2 fi kirrii adii walakkaa sanaa fudhata. Walumaagalatti danqaraa meeqa fudhata?
<eos>
<|assistant|>
16 ta'uu danda'a.<eos>"	16
2	Joosh mana tokko garagalchuu yaaluuf murteessa. Doolaara 80,000n mana bitee booda suphaaf doolaara 50,000 kaawwata. Kunis gatii mana kanaa %150n dabaleera. Bu'aa meeqa argate?	70000	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Joosh mana tokko garagalchuu yaaluuf murteessa. Doolaara 80,000n mana bitee booda suphaaf doolaara 50,000 kaawwata. Kunis gatii mana kanaa %150n dabaleera. Bu'aa meeqa argate?
<eos>
<|assistant|>
Doolaara 110,000.<eos>"	110000
3	Jemis torbanitti al 3 fiigicha 3 fiiguuf murteessa. Fiigicha tokkoon tokkoon irratti meetira 60 fiiga. Torbanitti meetira waliigalaa meeqa fiiga?	540	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Jemis torbanitti al 3 fiigicha 3 fiiguuf murteessa. Fiigicha tokkoon tokkoon irratti meetira 60 fiiga. Torbanitti meetira waliigalaa meeqa fiiga?
<eos>
<|assistant|>
Guutummaan torban sanaatti fiigichaaf deemaa jirtan meetira 18 dha.<eos>"	18
4	Weendiin yeroo hunda tokkoon tokkoon cuucuto ishee nyaata cuucii makaa burcuqqoo sadii nyaachisti, kunis sanyii, raammoo nyaataa fi kuduraalee fayyaa akka qabaatan gargaaru of keessaa qaba. Nyaata adda addaa sadii nyaata cuucotashiif kenniti. Ganama tuuta cuucota isheef nyaata burcuqqoo 15 kenniti.  Waaree boodas nyaata burcuqqoo 25 kan biraa cuucotashiif kenniti. Guddinni tuuta Weendii cuucota 20 yoo ta’e nyaata dhumaa guyyaa sanaa irratti cuucota isheef kennuudhaaf nyaata burcuqqoo meeqa barbaachisa?	20	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Weendiin yeroo hunda tokkoon tokkoon cuucuto ishee nyaata cuucii makaa burcuqqoo sadii nyaachisti, kunis sanyii, raammoo nyaataa fi kuduraalee fayyaa akka qabaatan gargaaru of keessaa qaba. Nyaata adda addaa sadii nyaata cuucotashiif kenniti. Ganama tuuta cuucota isheef nyaata burcuqqoo 15 kenniti.  Waaree boodas nyaata burcuqqoo 25 kan biraa cuucotashiif kenniti. Guddinni tuuta Weendii cuucota 20 yoo ta’e nyaata dhumaa guyyaa sanaa irratti cuucota isheef kennuudhaaf nyaata burcuqqoo meeqa barbaachisa?
<eos>
<|assistant|>
Weendiin guyyaa sanaaf cuucota 30 nyaachuu qabdi. (15 nyaata ganamaaf + 25 nyaata waaree boodaa + 15 nyaata galgalaa)<eos>"	15
5	Kaayilar mana jireenyaa isaa haaraa kanaaf daawwitii bitachuuf gara mana daldalaa sanaa deeme. Daawwitiin tokko $5 yoo ta'u, daawwitii lammaffaa hundaaf garuu gatii %60 qofa gatii isaati. Kaayilar daawwitii 16 bitachuu barbaada. Isaanif kaffaltii meeqa isa barbaachisa?	64	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Kaayilar mana jireenyaa isaa haaraa kanaaf daawwitii bitachuuf gara mana daldalaa sanaa deeme. Daawwitiin tokko $5 yoo ta'u, daawwitii lammaffaa hundaaf garuu gatii %60 qofa gatii isaati. Kaayilar daawwitii 16 bitachuu barbaada. Isaanif kaffaltii meeqa isa barbaachisa?
<eos>
<|assistant|>
Kaayilariin qarshii doolaara 48 bituu danda'a, kunis qarshii 6 kan ta'e si'a ta'u, qarshii doolaara 6 x 16 = doolaara 96 ta'a.<eos>"	96
6	Tuuloos hoolota Chaarlistoon dachaa lama qabdi. Chaarlistoon hoolota Siyaatil dachaa 4 qaba. Tuuloos , Chaarlistoon fi Siyaatil hoolota meeqa waliin qabu yoo Siyaatil hoolota 20 qabaatte?	260	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Tuuloos hoolota Chaarlistoon dachaa lama qabdi. Chaarlistoon hoolota Siyaatil dachaa 4 qaba. Tuuloos , Chaarlistoon fi Siyaatil hoolota meeqa waliin qabu yoo Siyaatil hoolota 20 qabaatte?
<eos>
<|assistant|>
Chaarlis, Siyaatiil, fi Siyaatiil waliin hoolota 20 qabdi.<eos>"	20
7	Kaarlaan faayila GB200 ta'e buufachaa jirti. Akka idileetti GB/daqiiqaa 2  buufachuu dandeessi, garuu karaa buufachuu keessaa %40, Windowsi fooyyessu fe'u gochuuf irra deebiin jalqabsiisuu dirqisiisa, kunis daqiiqaa 20 fudhata. Sana booda Kaarlaan jalqabarraa kaasee buufachuuf deebitee jalqabuu qabdi. Faayila sana buufachuuf fe'iinsa akkamii barbaachisa?	160	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Kaarlaan faayila GB200 ta'e buufachaa jirti. Akka idileetti GB/daqiiqaa 2  buufachuu dandeessi, garuu karaa buufachuu keessaa %40, Windowsi fooyyessu fe'u gochuuf irra deebiin jalqabsiisuu dirqisiisa, kunis daqiiqaa 20 fudhata. Sana booda Kaarlaan jalqabarraa kaasee buufachuuf deebitee jalqabuu qabdi. Faayila sana buufachuuf fe'iinsa akkamii barbaachisa?
<eos>
<|assistant|>
እንደምን አለን? ጥሩ ጥያቄ ነው ያቀረቡት። በአጭር እንዲህ ማለት ነው፤ መጀመሪያ በመሆኑ በእንቅስቃሴ እና በመረጃ መጠበቅ ላይ እጅግ ትኩረት መስጠት አለበት። ከዚህ በላይ፣ በአንድ ጊዜ በብዛት እና በቅንነት መስራት እንዲሁም መረጃዎችን በተመለከተ ማዋቀር አስፈላጊ ነው። በእርግጥ እንደምን አለን እንደምትጠይቁት፣ በአንድ ጊዜ ብዙ ፋይሎችን መስራት ቢኖርም፣ እንደሚገባ መተግበሪያ እና የጊዜ መጠን መስጠት አለበት። እንዲሁም በዚህ ሂደት ላይ በጊዜ እና በእንቅስቃሴ ላይ እንዲሁም በአንደኛው እና በሁለተኛው ተግባር ላይ መተንተን አስፈላጊ ነው። ይህ ከተመለከተ እንደምን አለን እንዲሁም ከተመለከተ በኋላ፣ በተግባር እና በጊዜ መጠን ላይ መተንተን አስፈላጊ ነው። እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁም እንደምን አለን እንዲሁ"	20
8	Joon sa'aatii 3f saffisa sa'aatii tokkotti kiiloo meetira 60n konkolaachisee booda waan hedduu barbaachisaa ta'e mana keessatti dagachuu isaa waan hubateef garagalee deeme. Sa'aatii 4 keessatti mana ga'uuf yaala garuu sa'aatii jalqabaa 2 tiraafika dhaabbate keessatti  dabarsa. Walakkaa sa'aatii itti aanu saffisa 30mph konkolaachisuun dabarsa, osoo sa'aatii 4 hafe konkolaachisuu hin dandahiin 80 mph'n deeme. Dhuma sa'aatii 4 sanaa irratti manaa irrraa hangam fagaata?	45	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Joon sa'aatii 3f saffisa sa'aatii tokkotti kiiloo meetira 60n konkolaachisee booda waan hedduu barbaachisaa ta'e mana keessatti dagachuu isaa waan hubateef garagalee deeme. Sa'aatii 4 keessatti mana ga'uuf yaala garuu sa'aatii jalqabaa 2 tiraafika dhaabbate keessatti  dabarsa. Walakkaa sa'aatii itti aanu saffisa 30mph konkolaachisuun dabarsa, osoo sa'aatii 4 hafe konkolaachisuu hin dandahiin 80 mph'n deeme. Dhuma sa'aatii 4 sanaa irratti manaa irrraa hangam fagaata?
<eos>
<|assistant|>
Yohaannis sa'aatii 3f sa'aatii sa'aatii 60n sa'aatti konkolaataadhaan deeme. Sa'aatii 4f sa'aatii sa'aatii 30n sa'aatti konkolaataadhaan deeme. Sa'aatii 4f sa'aatii 120n sa'aatti konkolaataadhaan deeme.<eos>"	120
9	Elizaan torbanitti sa'aatii 40 jalqabaa hojjettuuf sa'aatii tokkoof gatii $10n dha. Akkasumas kaffaltii sa'aatii dabalataa kan sa'aatii idilee ishee dachaa 1.2 argatti. Elizaan torban kana sa'aatii 45 yoo hojjettee galiin torban kanaaf argattu meeqa?	460	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Answer only. 
Elizaan torbanitti sa'aatii 40 jalqabaa hojjettuuf sa'aatii tokkoof gatii $10n dha. Akkasumas kaffaltii sa'aatii dabalataa kan sa'aatii idilee ishee dachaa 1.2 argatti. Elizaan torban kana sa'aatii 45 yoo hojjettee galiin torban kanaaf argattu meeqa?
<eos>
<|assistant|>
Elizaan torban kana sa'aatii 45 yoo hojjette, galiin ishee doolaara 5.<eos>"	5
