	question	answer	llm
0	Janet's ducks lay 16 eggs a day. Each morning she eats three for breakfast and then cooks muffins for her friends with four eggs. She then sells the remainder at the farmers' market for $2 a duck egg. How much money does she make a day at the farmers' market?	18	"Sawubona! (Hello!)

Let's break it down:

Janet's ducks lay 16 eggs a day.
She eats 3 for breakfast, leaving 16 - 3 = 13 eggs.
She uses 4 eggs to make muffins, leaving 13 - 4 = 9 eggs.
She sells the remaining 9 eggs at $2 each, so she makes 9 x $2 = $18.

Ngicela ukuthi uqonde! (I hope that makes sense!)

Uyaphila kanjani? (How are you?)"
1	A cloth takes 2 bolts of blue fiber through the middle of the white fiber. How many bolts does this cloth take?	3	"Sawubona! (Hello!)

Ngifuna ukuthi uwuthole 2 bolts of blue fiber, futhi uwuthola white fiber emngeni. Kuthola 2 + 1 = 3 bolts.

(Translation: I think you took 2 bolts of blue fiber, and you also took white fiber in the middle. You took 2 + 1 = 3 bolts.)

Answer: 3 bolts."
2	Josh decides to try buying and selling a house. He buys a house for $80,000 and then invests $50,000 to renovate it. This increases the price of the house by 150%. How much profit did he make?	70000	"Sawubona! (Hello!)

Let's break it down:

Josh buys the house for $80,000 and invests $50,000, so his total investment is $80,000 + $50,000 = $130,000.

The renovation increases the price by 150%, so the new price is $80,000 + (150% of $80,000) = $80,000 + $120,000 = $200,000.

Josh sells the house for $200,000, so his profit is $200,000 - $130,000 = $70,000.

In isiZulu, we say ""Wenza kakhulu!"" (You did very well!) Josh made a profit of $70,000!"
3	James has decided to run 3 sprints 3 times a week. He runs 60 meters in each sprint. How many meters does he run in a week?	540	"""Soro! James a yɛ yi 3 sprints 3 times a week. Ɔno yɛ yi 60 meters wɔ each sprint. Enti ɔyɛ yi meters dodow biara wɔ week no ne 3 x 3 x 60 = 540 meters."""
4	Every day, Wendi gives each of her chickens three cups of a mixture of chicken food, consisting of seeds, coconut flour and vegetables for their health.She gives the chickens their food three times.In the morning she gives her chickens 15 cups of food.In the afternoon she gives her chickens another 25 cups of food.How many cups of food would she want to give her chickens in the last meal of the day if Wendi's chickens are 20?	20	"Sawubona! (Hello!)

Let's break this down in isiZulu:

Wendi gives each chicken 3 cups of food, 3 times a day. That's a total of 3 x 3 = 9 cups of food per chicken per day.

She has 20 chickens, so she needs 20 x 9 = 180 cups of food per day.

In the morning, she gives 15 cups, and in the afternoon, she gives 25 cups. That's a total of 15 + 25 = 40 cups.

To find out how many cups she needs for the last meal, we subtract 40 from 180: 180 - 40 = 140 cups.

So, Wendi would want to give her chickens 140 cups of food in the last meal of the day.

Ngiyabonga! (Thank you!)"
5	Kylar went to the store to buy glasses for her new home. A pair of glasses cost $5 but buying a second pair cost 60% of the original price. Kylar wants to buy 16 glasses. How much should she pay for these glasses?	64	"Nkɔso! (Hello!)

Let's break it down:

The first pair of glasses costs $5.
The second pair costs 60% of $5, which is $5 x 0.6 = $3.
Since Kylar wants to buy 16 glasses, she'll buy 1 pair at $5 and 15 pairs at $3 each.
The total cost will be $5 + (15 x $3) = $5 + $45 = $50.

Kylar should pay $50 for the 16 glasses.

Sɛnku! (You're welcome!)"
6	Toulouse has twice as many votes as Charleston. Charleston also has four more votes than Seattle. How many votes do Toulouse, Charleston and Seattle have if Seattle has 20?	260	"Sawubona! (Hello!)

Let's break it down:

Seattle has 20 votes.
Charleston has 4 more votes than Seattle, so Charleston has 20 + 4 = 24 votes.
Toulouse has twice as many votes as Charleston, so Toulouse has 24 x 2 = 48 votes.

So, Toulouse has 48 votes, Charleston has 24 votes, and Seattle has 20 votes.

In isiZulu, I'd say: ""Toulouse inemavoti angu-48, Charleston inemavoti angu-24, kanti Seattle inemavoti angu-20."""
7	Carla is downloading a 200GB file. She usually downloads 2GB/minute, but 40% of the time in between downloads, Windows forces a restart to install updates, which takes 20 minutes. Carla restarts the download from the beginning. How long will it take to download the file?	160	"Ngiyakuthanda ukuthola ingxaki yakho! (I love tackling your problem!)

Let's break it down:

Carla downloads 2GB/minute, so to download 200GB, it would take:

200 GB ÷ 2 GB/minute = 100 minutes

However, 40% of the time is spent on Windows updates, which means 60% of the time is spent downloading. To find the actual download time, we'll divide the total time by 0.6:

100 minutes ÷ 0.6 = 166.67 minutes

But wait, there's more! Every time Windows updates, Carla loses 20 minutes. Since she restarts from the beginning, we need to add those lost minutes to the total time:

166.67 minutes + (166.67 minutes × 0.4) = 166.67 minutes + 66.67 minutes = 233.34 minutes

So, it will take Carla approximately 233.34 minutes to download the file.

Ngiyabonga ukuthola ingxaki yakho! (I'm glad I could help with your problem!)"
8	John drives for 3 hours at 60mph and returns home after remembering that he forgot something at home. He tries to get home by 4 hours but spends the first 2 hours waiting for traffic to stop. He then spends the middle part of the hour running at 30mph, before he can drive the remaining 4 hours at 80mph. How far would he be from home by the end of 4 hours?	45	"Nkɔsoɔ nkɔsoɔ! (Okay, let's calculate!)

John drives for 3 hours at 60mph, so he covers a distance of:
Distance = Speed × Time = 60mph × 3h = 180 miles

He returns home and waits for 2 hours, so he doesn't move.

Then, he runs at 30mph for 1 hour, covering a distance of:
Distance = Speed × Time = 30mph × 1h = 30 miles

Now, he drives the remaining 1 hour at 80mph, covering a distance of:
Distance = Speed × Time = 80mph × 1h = 80 miles

Total distance from home = Initial distance - Distance covered while returning
= 180 miles - (30 miles + 80 miles)
= 180 miles - 110 miles
= 70 miles

So, John would be 70 miles away from home by the end of 4 hours.

Esi wo dɔɔso! (That's the answer!)"
9	Eliza earns $10 an hour for the first 40 hours, and if she continues to work above her work rate, she will earn more than $10 an hour and 1.2 times that amount. If Eliza works 45 hours this week, how much will she earn?	460	"Sawubona! (Hello!)

Let's break it down:

For the first 40 hours, Eliza earns $10/hour, so she earns:
40 hours x $10/hour = $400

For the additional 5 hours, she earns 1.2 times $10/hour, which is:
$10/hour x 1.2 = $12/hour

So, for the additional 5 hours, she earns:
5 hours x $12/hour = $60

In total, Eliza earns:
$400 + $60 = $460

Ngiyabonga! (You're welcome!)"
