Unnamed: 0	question	answer	llm	verbalized
0	kanaara janet yi da nuy nen bés bu jott 16 nen. suba su ne ñu lekk si ñett si ndéeki te jëfandikoo yeneen ñent  ngir defaral seeni xarit ay muffin.  li si des, mu siy jaay bés bu jott sa jabba yar katu njanaw yi si njëgu 2 ֆ benn nenu kanara bu bees. Ñaata (si dollars) lay am bés bu jott sa jabba jaay katu njanaaw yi?	18	Ñaata 32 dollars lay am bés bu jott sa jabba jaay katu njanaaw yi.	32
1	benn robb dafay soxla ñaari wërële wëñ gu baxa ak xaaju li nu toll si wëñ gu weex. Ñaata wërëleey wëñ lanu soxla ngir robb bi yépp	3	Waaw, ngërëm wërële wëñ gu baxa ak xaaju li nu toll si wëñ gu weex. Benn robb dafay soxla ñaari wërële wëñ gu baxa, ngir ñaata wërëleey wëñ lanu soxla ngir robb bi yépp. Yaa ngi fi yépp, ngërëm wërële wëñ gu baxa ak xaaju li nu toll si wëñ gu weex.	-1
2	Josh dafa soobu si defarum kër. mu daaldi jënd benn si njëgu 80000ֆ ba noppi dugal 50000ֆ si mbirum njayum lekk gi. leefi njëgu kër gi yokk si lu tollu si 150%. Ñaata la si am si benefiis?	70000	Waaw, njëgu kër gi yokk si lu tollu si 150%! Mu daaldi jënd benn si njëgu 80000ֆ ba noppi dugal 50000ֆ si mbirum njayum lekk gi, njëgu kër gi yokk si lu tollu si 150%. Ñaata la si am si benefiis, njëgu kër gi yokk si lu tollu si 150% la si am si defarum kër.	150
3	Jacques dafay daw 3 sprint 3 yoon  si ayubés. sprint bu ne dafay daw 60 meetar. Si lépp,ñaata meetar lar day ayubés bu jott 	540	Dafa daw 3 sprint 3 yoon si ayubés, mo gën na ne dafay daw 60 meetar, si lépp, ñaata meetar lar day ayubés bu jott, dékku bu amul na 20 meetar!	20
4	ngir sàmm wérgu yaramu ay gaanaar am, Wendi daf leen di jox bés bu jott ñetti booli pepp yu ñu jaxaseek sunguf akit ndug. daf leen koy jox ñetti yoon yu wute. su naaje mu joxaat leen yeneen 25. bu fekke ni limu yar si ay ganaar mu ngi toll si 20,ñaata boolu lekk la leen wara joxaat si  lekk bimu leen di mujje jox si bés bi 	20	"Waa kër ga! (Ah, I understand!)

Mu ngi fi indi ci 25 at yi, mu joxaat leen yeneen. Mu fekke ni limu yar si ay ganaar mu ngi toll si 20, ñaata boolu lekk la leen wara joxaat si lekk bimu leen di mujje jox si bés bi. Mu daf leen koy jox ñetti yoon yu wute."	20
5	Kylar dafa demm bitik ngir jënd ay weer ngir kërëm gu bees gi. Benn weer mu ngi jar 5ֆ waaye ñaareel weer bumu jënd bu ne mu ngi koy dikke 60% si njëg li. kylar bëgg naa jënd 16 weer. Ñaata la wara fay ngir Jënd leen?	64	Waaw, jërëjëf! Benn weer mu ngi jar 5ɓ waaye ñaareel weer bumu jënd bu ne mu ngi koy dikke 60% si njëg li. Kylar bëgg naa jënd 16 weer. Ñaata la wara fay ngir Jënd leen, moo xamalee ci 24 weer.	24
6	Toulouse  limu am siy xar matt na ñaari yoon li Charleston am. Charleston ëppëlee na Seatle ñenti yoon. bu fekke ni Seatle limug ay xaram tollu na 20, ñaata xar la Toulouse am, Charleston ak Seatle lépp lépp?	260	Toulouse am 20 xar na ñaari yoon li Charleston am, Charleston 20 xar na ñenti yoon li Seatle ñenti yoon, bu fekke ni Seatle limug ay xaram tollu na 40, ñaata xar la Toulouse am, Charleston ak Seatle 60 lépp lépp.	60
7	Carla mu ngi jëmël benn fisije bu 200Go, mu ngi jële si gawaay yu 2Go si simili bu jott waye 40% si  jëmel gi, Windows di ko laaj dooraat ngir def fa ay mbir yu bees. loolu jël na 20 simili. Carla dafa xara tàmbali waat jëmël gi te tàmbaleeko si ndoorteel gi. Ñaata waxtu la nu soxla ngir jëmël boo bule fisije.	160	Waaw, Carla! Jëmël gi dey na 200Go, te 2Go si simili gi dey na 40% si jëmel gi, loolu jël na 20 simili. Windows di ko laaj dooraat ngir def fa ay mbir yu bees. Dafa xara tàmbali waat jëmël gi te tàmbaleeko si ndoorteel gi. Ñaata waxtu la nu soxla ngir jëmël boo bule fisije. Wax ju yàgg la Carla!	20
8	Jean mu ngi dawal lu toll si 3 waxtu ak ay xélu 60mph, ba noppi mu waññeeku bamu yégé ni dafa am lumu fàtte lu am solo si kër ga. Muy jéema ñiibbi këram si 4 waxtu wayye def na ñaari waxtu si yoon bi ndax tali bu xatt. si xaaju waxtu wi si topp, dafa daw si 30mph ba noppi dawal si 80 mph si waxtu wu dés si 4 waxtu wi.  Ñaata mooy des si digànte fu mu tollu ak kërëm su 4 waxtu yi jeexe?	45	Muy def na 120 miles!	120
9	si 40 waxtu liggéy yi njëkk si ayubés, payu Elisa si benn waxtu mu ngi tollu si 10ֆ dafay jottaat tamite ngir waxtu yu si dolliku benn payub bu tollook 1, 2 yoon si limuy fayeeku. bu fekke ni ayubés yi dafa liggéey 45 waxtu, ñaata la wara fayeeku si ayubés bi?	460	Payu Elisa si 45 waxtu - 40 waxtu = 5 waxtu. Ñaata la wara fayeeku si ayubés bi 5 waxtu.	5
