	premise	hypothesis	label	llm
0	To be honest, I hadn't thought about it, but I was confused, and I ended up talking to her again.	I never spoke to him again.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: To be honest, I hadn't thought about it, but I was confused, and I ended up talking to her again.
HYPOTHESIS: I never spoke to him again.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
1	To be honest, I hadn't thought about it, but I was confused, and I ended up talking to her again.	I was so upset that I started talking to her again.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: To be honest, I hadn't thought about it, but I was confused, and I ended up talking to her again.
HYPOTHESIS: I was so upset that I started talking to her again.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
2	To be honest, I hadn't thought about it, but I was confused, and I ended up talking to her again.	We had a good talk.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: To be honest, I hadn't thought about it, but I was confused, and I ended up talking to her again.
HYPOTHESIS: We had a good talk.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The premise and hypothesis do not contradict or entail each other. They are both statements about the same event, but the premise is about the speaker's confusion while the hypothesis is about the nature of their conversation. The speaker's confusion is not related to the nature of the conversation, and so the two statements are independent of each other.<eos>"
3	I was told that, uh, I would be summoned to meet the young man at the end.	I had not been told anything about contacting anyone.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was told that, uh, I would be summoned to meet the young man at the end.
HYPOTHESIS: I had not been told anything about contacting anyone.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
4	I was told that, uh, I would be summoned to meet the young man at the end.	I was told that I would be summoned to meet a young man.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was told that, uh, I would be summoned to meet the young man at the end.
HYPOTHESIS: I was told that I would be summoned to meet a young man.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
5	I was told that, uh, I would be summoned to meet the young man at the end.	The young man arrived late.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was told that, uh, I would be summoned to meet the young man at the end.
HYPOTHESIS: The young man arrived late.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
6	We have much more to say about this, but I will leave it to you.	I want to tell you everything I know about it.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: We have much more to say about this, but I will leave it to you.
HYPOTHESIS: I want to tell you everything I know about it.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
7	We have much more to say about this, but I will leave it to you.	I will not talk about that, although there is much that needs to be done.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: We have much more to say about this, but I will leave it to you.
HYPOTHESIS: I will not talk about that, although there is much that needs to be done.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
8	We have much more to say about this, but I will leave it to you.	I won't talk about the history of the town because it has a lot of stories.	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: We have much more to say about this, but I will leave it to you.
HYPOTHESIS: I won't talk about the history of the town because it has a lot of stories.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
9	So why am I not ashamed?	I'm pretty sure that's why.	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So why am I not ashamed?
HYPOTHESIS: I'm pretty sure that's why.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Entailment<eos>"
