	premise	hypothesis	label	llm
0	To be honest, I hadn't even thought of that, but I had a hard time until I finally spoke to her.	I haven't spoken to him	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: To be honest, I hadn't even thought of that, but I had a hard time until I finally spoke to her.
HYPOTHESIS: I haven't spoken to him
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
1	To be honest, I hadn't even thought of that, but I had a hard time until I finally spoke to her.	I was so nervous when I finally met him	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: To be honest, I hadn't even thought of that, but I had a hard time until I finally spoke to her.
HYPOTHESIS: I was so nervous when I finally met him
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise does not contradict the hypothesis.<eos>"
2	To be honest, I hadn't even thought of that, but I had a hard time until I finally spoke to her.	we talked a lot	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: To be honest, I hadn't even thought of that, but I had a hard time until I finally spoke to her.
HYPOTHESIS: we talked a lot
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The statement does not provide enough information to determine whether it entails or contradicts the hypothesis.<eos>"
3	They said I was a virgin and they were going to bring a man to meet me.	no one can tell me to meet anyone	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They said I was a virgin and they were going to bring a man to meet me.
HYPOTHESIS: no one can tell me to meet anyone
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
4	They said I was a virgin and they were going to bring a man to meet me.	He told me he called me once to meet him	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They said I was a virgin and they were going to bring a man to meet me.
HYPOTHESIS: He told me he called me once to meet him
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
5	They said I was a virgin and they were going to bring a man to meet me.	the man hadn't come at the time	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: They said I was a virgin and they were going to bring a man to meet me.
HYPOTHESIS: the man hadn't come at the time
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
6	I have much more to say to you, but you do not need to write it down now.	I wanted to tell you everything I know about the case	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I have much more to say to you, but you do not need to write it down now.
HYPOTHESIS: I wanted to tell you everything I know about the case
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Entailment<eos>"
7	I have much more to say to you, but you do not need to write it down now.	I will not say this on my own, because there are many who are trying to persuade me.	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I have much more to say to you, but you do not need to write it down now.
HYPOTHESIS: I will not say this on my own, because there are many who are trying to persuade me.
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
8	I have much more to say to you, but you do not need to write it down now.	I won't talk about the city council because there's too much to say about it	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I have much more to say to you, but you do not need to write it down now.
HYPOTHESIS: I won't talk about the city council because there's too much to say about it
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
9	so I don't really know why	I know the reason	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: so I don't really know why
HYPOTHESIS: I know the reason
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Contradiction<eos>"
10	so I don't really know why	I don't know why he changed schools	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: so I don't really know why
HYPOTHESIS: I don't know why he changed schools
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise contradicts the hypothesis.<eos>"
11	so I don't really know why	I don't know why	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: so I don't really know why
HYPOTHESIS: I don't know why
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
12	I alone could have been responsible for maintaining the balance of power in the lower chambers	I didn't want to be the only one who used the measuring device for the figures	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I alone could have been responsible for maintaining the balance of power in the lower chambers
HYPOTHESIS: I didn't want to be the only one who used the measuring device for the figures
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The statement does not provide enough information to determine whether it entails or contradicts the hypothesis.<eos>"
13	I alone could have been responsible for maintaining the balance of power in the lower chambers	the arts in the lower rooms were his main occupation	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I alone could have been responsible for maintaining the balance of power in the lower chambers
HYPOTHESIS: the arts in the lower rooms were his main occupation
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise contradicts the hypothesis.<eos>"
14	I alone could have been responsible for maintaining the balance of power in the lower chambers	some of them were running in our race with the measuring device for the figures	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I alone could have been responsible for maintaining the balance of power in the lower chambers
HYPOTHESIS: some of them were running in our race with the measuring device for the figures
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
The premise contradicts the hypothesis.<eos>"
15	as rick said, i was a senior defense attorney	I'll work until the next day	contradiction	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: as rick said, i was a senior defense attorney
HYPOTHESIS: I'll work until the next day
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The hypothesis does not contradict or entail the premise.<eos>"
16	as rick said, i was a senior defense attorney	I graduated in 2002	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: as rick said, i was a senior defense attorney
HYPOTHESIS: I graduated in 2002
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral. The premise does not contradict or entail the hypothesis. It simply states a fact about the speaker's past as a defense attorney and their graduation year, which does not directly support or refute anything else.<eos>"
17	as rick said, i was a senior defense attorney	Did Rick tell you how I felt?	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: as rick said, i was a senior defense attorney
HYPOTHESIS: Did Rick tell you how I felt?
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
18	there's a computer in my office, yes, it's owned by this client Cutty	client Cutty earns $10,000 a month	neutral	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: there's a computer in my office, yes, it's owned by this client Cutty
HYPOTHESIS: client Cutty earns $10,000 a month
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Entitlement<eos>"
19	there's a computer in my office, yes, it's owned by this client Cutty	there is a client named Cutty	entailment	"<|system|>
You are a friendly chatbot who answewrs question in an African language<eos>
<|user|>
Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: there's a computer in my office, yes, it's owned by this client Cutty
HYPOTHESIS: there is a client named Cutty
Is it  entailment, contradiction, or neutral?<eos>
<|assistant|>
Neutral<eos>"
