	question	answer	llm
43	According to its nutritional information, a bag of chips contains 250 calories in one serving. If a 300g bag contains 5 servings, how many grams would you eat if your daily goal is 2000 calories and you have already eaten 1800 calories?	48	"Answer only. 
According to its nutritional information, a bag of chips contains 250 calories in one serving. If a 300g bag contains 5 servings, how many grams would you eat if your daily goal is 2000 calories and you have already eaten 1800 calories?

Answer: 125g

Explanation:
To determine how many grams of chips you would eat if your daily goal is 2000 calories and you have already eaten 1800 calories, we need to calculate how many calories are in one serving of chips (250 calories) and then divide that number by the number of calories you have already eaten (1800 calories).

So, 250 calories / 1800 calories = 0.135 or 13.5% of your daily calorie goal.

Since there are 5 servings in a 300g bag of chips, you would eat 13.5% of 300g = 39.5g of chips.

Rounding up to the nearest gram, you would eat 40g of chips."
44	Charlie wants to sell a honeycomb. For every pound of gold in a honeycomb, he can get 10 small honeycombs. A pound of honey and honeycomb is $10.00 each. If he sells each honeycomb for $2.00, what is the total profit if he makes and sells 20 honeycombs?	20	"Answer only. 
Charlie wants to sell a honeycomb. For every pound of gold in a honeycomb, he can get 10 small honeycombs. A pound of honey and honeycomb is $10.00 each. If he sells each honeycomb for $2.00, what is the total profit if he makes and sells 20 honeycombs?

Answer: $20.00

Explanation:

To calculate the total profit, we need to first calculate the total value of the honeycombs that Charlie can make and sell. Since each honeycomb weighs 1 pound, and each pound of honey and honeycomb costs $10.00, the total value of 20 honeycombs is:

20 honeycombs x $10.00 per pound = $200.00

Next, we need to calculate the total cost of making and selling the honeycombs. Since Charlie can make 10 small honeycombs for every pound of gold in a honeycomb, and each small honeycomb costs $2.00 to make, the total cost of making and selling 20 honeycombs is:

20 honeycombs x $2.00 per small honeycomb = $40.00

So, the total profit from selling 20 honeycombs is:

$200.00 - $40.00 = $160.00

Therefore, the total profit is $160.00."
45	Meredith is an accountant who writes about health records and gives them to clients every day as part of her job. An online record takes at least 4 hours to research and write about. Last week, she wrote 5 records on Friday and an additional 2/5 records on Victory Day than on Business Day. In April, she doubled the number of records she wrote on Victory Day.	104	"Answer only. 
Meredith is an accountant who writes about health records and gives them to clients every day as part of her job. An online record takes at least 4 hours to research and write about. Last week, she wrote 5 records on Friday and an additional 2/5 records on Victory Day than on Business Day. In April, she doubled the number of records she wrote on Victory Day.

How many records did Meredith write on Victory Day in April?"
46	Candice put 80 postcards in her purse before leaving for work at the coffee shop. On the way, she stopped at the store and bought postcards; at work, she put one postcard on each of 220 different cups of coffee. If there were 23 postcards left in total, how many postcards were in the stamps she bought?	163	"Answer only. 
Candice put 80 postcards in her purse before leaving for work at the coffee shop. On the way, she stopped at the store and bought postcards; at work, she put one postcard on each of 220 different cups of coffee. If there were 23 postcards left in total, how many postcards were in the stamps she bought?

Posted by: Jodie ♦ 1500 points 4 years ago
Answer: 20

Explanation:
Candice had 80 postcards in her purse before leaving for work, and she put one postcard on each of 220 cups of coffee at work. That means she used 220 postcards. Since there were 23 postcards left in total, she must have bought 20 postcards at the store."
47	John bought twice as many red teas as the green tea. The red tea was 50% more expensive than the green tea. He spent $200 on the green tea which was $40 each. How much did he spend on the tea?	800	"Answer only. 
John bought twice as many red teas as the green tea. The red tea was 50% more expensive than the green tea. He spent $200 on the green tea which was $40 each. How much did he spend on the tea?

Answer: $160

Explanation:

John bought twice as many red tea as green tea, so he bought 2 x 200 = 400 red tea bags.

The red tea was 50% more expensive than the green tea, so the cost of 1 red tea bag = $200 / 2 = $100.

Therefore, John spent $100 x 400 = $40,000 on red tea."
48	Tracy used a 4-foot long wire rod to carry tomato plants in the garden. The wire was cut into 6-foot long pieces. How many rods did she buy?	8	"Answer only. 
Tracy used a 4-foot long wire rod to carry tomato plants in the garden. The wire was cut into 6-foot long pieces. How many rods did she buy?

Answer: 1."
49	Richard lives in a 15-storey residential building. Each block of 8, 3/4 of the building has been occupied. What is the total number of unoccupied blocks in the building?	30	"Answer only. 
Richard lives in a 15-storey residential building. Each block of 8, 3/4 of the building has been occupied. What is the total number of unoccupied blocks in the building?

A) 3
B) 4
C) 5
D) 6
E) 7"
50	Lloyd owns an egg farm. His chickens hatch 252 eggs a day and sell them for $2 a dozen. How much does Lloyd make on eggs a week?	294	"Answer only. 
Lloyd owns an egg farm. His chickens hatch 252 eggs a day and sell them for $2 a dozen. How much does Lloyd make on eggs a week?

Answer: $504.

Explanation:
Lloyd makes $2 per dozen eggs, so he makes $2 x 252 eggs/day = $504 per day."
51	Tom's boat could go 10 miles per hour. He went from 1 to 4 PM. Then he traveled back at 6 mph. How long did it take him to get back?	5	"Answer only. 
Tom's boat could go 10 miles per hour. He went from 1 to 4 PM. Then he traveled back at 6 mph. How long did it take him to get back?

Answer: 2 hours

Explanation:
Tom's boat could go 10 miles per hour, so it took him 1 hour to travel 10 miles. Since he traveled from 1 to 4 PM, he traveled for 5 hours. Then, he traveled back at 6 mph, which took him 2 hours to cover the same distance. Therefore, it took him 2 hours to get back."
52	Uriah's briefcase was too heavy for him. He needed to remove 15 pounds from it. His comic books each weighed 1/4 of a pound while each toy weighed 1/2 of a pound. If he removed 30 comic books, how many toys did he need to remove?	15	"Answer only. 
Uriah's briefcase was too heavy for him. He needed to remove 15 pounds from it. His comic books each weighed 1/4 of a pound while each toy weighed 1/2 of a pound. If he removed 30 comic books, how many toys did he need to remove?

Answer: 20"
53	For each truck tire repaired, the mechanic would charge $60 and for each car tire repaired, the mechanic would charge $40. On Thursday, the mechanic repaired 6 truck tires and 4 cars. On Sunday, the mechanic repaired 12 truck tires and no truck tires. How much money did the mechanic lose that day?	40	"Answer only. 
For each truck tire repaired, the mechanic would charge $60 and for each car tire repaired, the mechanic would charge $40. On Thursday, the mechanic repaired 6 truck tires and 4 cars. On Sunday, the mechanic repaired 12 truck tires and no truck tires. How much money did the mechanic lose that day?

Answer: $48."
54	The Doubtfire girls were driving home with 7 adopted kittens from the zoo when their mother called to tell them that their two pet cats had just given birth to kittens. She said that Patchy, the first cat, had given birth to three times the number of adopted kittens, while Trixie, the second cat had 12. How many kittens does the Doubtfire family have now?	40	"Answer only. 
The Doubtfire girls were driving home with 7 adopted kittens from the zoo when their mother called to tell them that their two pet cats had just given birth to kittens. She said that Patchy, the first cat, had given birth to three times the number of adopted kittens, while Trixie, the second cat had 12. How many kittens does the Doubtfire family have now?

Answer: 23

Explanation:
The Doubtfire girls had 7 adopted kittens from the zoo, and their mother just told them that their two pet cats, Patchy and Trixie, had given birth to kittens.

Patchy gave birth to 3 times the number of adopted kittens, which is 3 x 7 = 21.
Trixie gave birth to 12 kittens.

Therefore, the Doubtfire family has a total of 21 + 12 = 33 kittens."
55	Jean has 30 olips. Jean eats 2 of the olips. With the remaining olips, Jean wants to be 2 olips in a container. How many containers can Jean fill?	14	"Answer only. 
Jean has 30 olips. Jean eats 2 of the olips. With the remaining olips, Jean wants to be 2 olips in a container. How many containers can Jean fill?

Answer: 15

Explanation:

Jean has 30 olips.
Jean eats 2 olips, leaving 30 - 2 = 28 olips.
To determine how many containers Jean can fill, we need to divide the number of olips left by 2, since Jean wants to be 2 olips in each container: 28 olips / 2 = 14 containers.
Therefore, Jean can fill 15 containers."
56	Peter is planning to go to a movie this week. He gets tickets for $7 and sweets for $7. With $42 a week, how can he go to a movie?	3	"Answer only. 
Peter is planning to go to a movie this week. He gets tickets for $7 and sweets for $7. With $42 a week, how can he go to a movie?

Peter has $42 to spend on a movie and snacks. He can buy one ticket for $7 and one bag of sweets for $7, for a total of $14. How can he go to the movie?"
57	A wooden bridge can carry no more than 5000 pounds. A freight truck loaded with identical boxes, each weighing 15 pounds, will pass over the bridge. The total weight of the driver and the empty vehicle is 3755 pounds. What limits the number of boxes that can be loaded into the freight car that will not exceed the weight of the bridge?	83	"Answer only. 
A wooden bridge can carry no more than 5000 pounds. A freight truck loaded with identical boxes, each weighing 15 pounds, will pass over the bridge. The total weight of the driver and the empty vehicle is 3755 pounds. What limits the number of boxes that can be loaded into the freight car that will not exceed the weight of the bridge?

Answer: 25 boxes."
58	Stephen purchased an online order for a snack. The total price dropped to $40.00. Because of this from a mail order company, they added 25% to his total price and charged him $3.00 for shipping costs. Stephen also added $4.00 for food. After the additional cost, what was the final price of Stephen's purchase?	57	"Answer only. 
Stephen purchased an online order for a snack. The total price dropped to $40.00. Because of this from a mail order company, they added 25% to his total price and charged him $3.00 for shipping costs. Stephen also added $4.00 for food. After the additional cost, what was the final price of Stephen's purchase?

Answer: $47.00 "
59	In the forest of raspberries there are 6 bunches of 20 berries each and 67 berries each scattered around the forest. How many raspberries are there in total?	187	"Answer only. 
In the forest of raspberries there are 6 bunches of 20 berries each and 67 berries each scattered around the forest. How many raspberries are there in total?

Answer: 
Total number of raspberries = 6 bunches x 20 berries/bunch + 67 berries/bunch x 6 bunches = 1320 berries + 392 berries = 1712 berries

There are 1712 raspberries in the forest."
60	A bowl is filled with 25 oranges of which 1 is rotten, 20% are not rotten, 2 are rotten and the rest are good. How many oranges are good?	17	"Answer only. 
A bowl is filled with 25 oranges of which 1 is rotten, 20% are not rotten, 2 are rotten and the rest are good. How many oranges are good?

Answer: 15

Explanation:

* 25 oranges in total
* 1 is rotten, so 24 are not rotten
* 20% of 24 is 4, so 4 oranges are rotten
* This leaves 20 good oranges
* Therefore, there are 15 good oranges in the bowl."
