	premise	hypothesis	label	llm
0	Well, I didn't think about that either, but I didn't like it, so I went back and talked to him.	I did not say another word.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Well, I didn't think about that either, but I didn't like it, so I went back and talked to him.
HYPOTHESIS: I did not say another word.
Is it  entailment, contradiction, or neutral? contradiction"
1	Well, I didn't think about that either, but I didn't like it, so I went back and talked to him.	I was so nervous that I just started talking to her again.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Well, I didn't think about that either, but I didn't like it, so I went back and talked to him.
HYPOTHESIS: I was so nervous that I just started talking to her again.
Is it  entailment, contradiction, or neutral? contradiction"
2	Well, I didn't think about that either, but I didn't like it, so I went back and talked to him.	We had a heated argument.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Well, I didn't think about that either, but I didn't like it, so I went back and talked to him.
HYPOTHESIS: We had a heated argument.
Is it  entailment, contradiction, or neutral? contradiction"
3	I was told that when they finished, they would bring me the one whom I would meet.	I wasn't told that I'd ever meet anyone.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was told that when they finished, they would bring me the one whom I would meet.
HYPOTHESIS: I wasn't told that I'd ever meet anyone.
Is it  entailment, contradiction, or neutral? contradiction"
4	I was told that when they finished, they would bring me the one whom I would meet.	I was told that a young man was called to meet me.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was told that when they finished, they would bring me the one whom I would meet.
HYPOTHESIS: I was told that a young man was called to meet me.
Is it  entailment, contradiction, or neutral? entailment"
5	I was told that when they finished, they would bring me the one whom I would meet.	It took him a while to get here.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: I was told that when they finished, they would bring me the one whom I would meet.
HYPOTHESIS: It took him a while to get here.
Is it  entailment, contradiction, or neutral? contradiction"
6	We have much to say about this, but I am unable to venture to speak in detail.	I would like to tell you everything I know about him.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: We have much to say about this, but I am unable to venture to speak in detail.
HYPOTHESIS: I would like to tell you everything I know about him.
Is it  entailment, contradiction, or neutral? contradiction"
7	We have much to say about this, but I am unable to venture to speak in detail.	With regard to these matters, I fear that you will be greatly distressed at what I am about to write to you.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: We have much to say about this, but I am unable to venture to speak in detail.
HYPOTHESIS: With regard to these matters, I fear that you will be greatly distressed at what I am about to write to you.
Is it  entailment, contradiction, or neutral? neutral"
8	We have much to say about this, but I am unable to venture to speak in detail.	I won't go into the history of that city because there's too much to say about it.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: We have much to say about this, but I am unable to venture to speak in detail.
HYPOTHESIS: I won't go into the history of that city because there's too much to say about it.
Is it  entailment, contradiction, or neutral? neutral"
9	So I don't really know why.	That's not why it happened.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I don't really know why.
HYPOTHESIS: That's not why it happened.
Is it  entailment, contradiction, or neutral? contradiction"
10	So I don't really know why.	I don't know why he left school.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I don't really know why.
HYPOTHESIS: I don't know why he left school.
Is it  entailment, contradiction, or neutral? contradiction"
11	So I don't really know why.	I don't know why he left school.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: So I don't really know why.
HYPOTHESIS: I don't know why he left school.
Is it  entailment, contradiction, or neutral? contradiction"
