Unnamed: 0	question	answer	llm	verbalized
0	Janet's ducks lay 16 eggs a day. At any given time, she will eat three at a time and use the other four to make muffins for friends. The rest, she will sell each day at the farmer's market, at a cost of $2 per new duck egg. How much (in dollars) will she earn each day at the farmer's market?	18	Ndiyakuthandeka! (I'm happy to help!) Janet will earn $8 each day at the farmer's market.	8
1	One piece requires 2 rolls of blue fiber (cloth) and half a piece of white cloth. How many rolls in total?	3	Ndiyakuthandala! (I understand!) Two rolls of blue fiber and half a piece of white cloth, that makes three pieces in total!	-1
2	Josh enters a home improvement business. He buys it for $80,000 and invests $50,000 to renovate it. The price of the house has gone up 150 percent. How much profit has he made?	70000	Ndi mba! Josh e ji aka aha ya mmili. O bu nwere ihe aka 80,000 na e ji aka aha ya mmili. O ji aka aha ya mmili 50,000 na e ji aka aha ya mmili. Aha ya mmili e ji aka 150%. Josh e ji aka aha ya mmili 80,000 + 50,000 = 130,000. Aha ya mmili e ji aka 150% na 130,000 = 325,000. Josh e ji aka aha ya mmili 325,000 - 130,000 = 195,000. Josh e ji aka aha ya mmili 195,000 - 80,000 = 115,000. Josh e ji aka aha ya mmili 115,000 - 50,000 = 65,000. Josh e ji aka aha ya mmili 65,000.	65000
3	Jacques runs 3 marathons 3 times a week. He runs 60 meters at full speed. How many meters does he run a week?	540	Ndi ndi! Jacques runa 3 marathon 3 times a week, ndi ndi! He runa 60 meter at full speed, ndi ndi! So, Jacques runa 60 x 3 = 180 meter each time, ndi ndi! He runa 180 x 3 = 540 meter each week, ndi ndi!	540
4	To keep his chickens healthy, Wendi gives them three tablespoons of mixed fruits, flour and vegetables every day. He serves them three separate meals. In the morning, he gives them 15 tablespoons of food. In the evening, he gives them 25 more. If his flock has 20 chickens, how many tablespoons of vegetables should he give them for the last meal of the day?	20	Wandi, ukwazi ukuthi Wendi angizwa izinto ezihlelweyo kwiingxenye yokuqala, angizwa 15 izinto, ngokuqala, angizwa 25 ngokuqhubeka. Ukuthi angizwa 3 izinto ezihlelweyo kwiingxenye yokuqala, ngokuqala, ngokuqhubeka. Ukuthi angizwa 20 izinto ezihlelweyo, ukuthi angizwa 3 izinto ezihlelweyo kwiingxenye yokuqala, ngokuqala, ngokuqhubeka. Ukuthi angizwa 20 izinto ezihlelweyo, ukuthi angizwa 3 izinto ezihlelweyo kwiingxenye yokuqala, ngokuqala, ngokuqhubeka. Ukuthi angizwa 20 izinto ezihlelweyo, ukuthi angizwa 3 izinto ezihlelweyo kwiingxenye yokuqala, ngokuqala, ngokuqhubeka. Ukuthi angizwa 20 izinto ezihlelweyo, ukuthi angizwa 3 izinto ezihlelweyo kwiingxenye yokuqala, ngokuqala, ngokuqhubeka. Ukuthi angizwa 20 izinto ezihlelweyo, ukuthi angizwa 3 izinto ezihlelweyo kwiingxenye yokuqala, ngokuqala, ngokuqhubeka. Ukuthi angizwa 20 izinto ezihlelweyo, ukuthi angizwa 3 izinto ezihlelweyo kwiingxenye yokuqala, ngokuqala, ngokuqhubeka.	3
5	Kylar goes to the store to buy glasses for her new house. One glass costs $5, but all subsequent glasses are worth 60% off. Kylar wants 16 glasses. How much should she pay to buy them?	64	Nǐn hao! (Hello!) Kylar must pay $5 for the first glass, then 60% off for the next 15 glasses. 60% off means 40% of the original price, which is $2. So, 15 glasses at $2 each will cost $30. Adding this to the first glass, Kylar must pay $5 + $30 = $35.	35
6	Toulouse has twice as many suburbs as Charleston. Charleston has four times as many suburbs as Seattle. If Seattle has 20 suburbs, how many suburbs are Toulouse, Charleston, and Seattle?	260	"Ndiyakwenda! (I understand!)

Seattle has 20 suburbs.
Charleston has 4 times as many suburbs as Seattle, so Charleston has 4 x 20 = 80 suburbs.
Toulouse has twice as many suburbs as Charleston, so Toulouse has 2 x 80 = 160 suburbs.

Total suburbs: 20 + 80 + 160 = 260 suburbs."	260
7	Carla is uploading a 200 GB file. She can upload at a rate of 2 GB per minute but at 40% of the upload, Windows commands a restart to set updates, which takes 20 minutes. Carla should start uploading from the beginning. How long does it take to upload the file?	160	"Moo nko! (That's not difficult!)

Carla uploads at 2 GB per minute, so 200 GB will take:

200 GB / 2 GB/min = 100 minutes

But, Windows commands a restart at 40% of the upload, which is:

200 GB x 0.4 = 80 GB

So, Carla uploads 80 GB, then restarts for 20 minutes. Then, she continues uploading the remaining:

200 GB - 80 GB = 120 GB

This will take:

120 GB / 2 GB/min = 60 minutes

Adding the initial 20 minutes for the restart, the total time is:

100 minutes + 20 minutes + 60 minutes = 180 minutes

Moo nko! (That's it!)"	180
8	Jean drives for 3 hours at 60 mph, and backtracks when he realizes that he has forgotten something valuable at home. He tries to drive for 4 hours, but loses the first 2 hours in the traffic jam. In the next half hour, he drives at 30 mph, before driving at 80 mph with 4 hours left. How far is it from his home at the end of 4 hours?	45	"Ngiyabonga! (Thank you!)

Jean drives for 3 hours at 60 mph, so he covers a distance of 3 x 60 = 180 miles.

He backtracks for 3 hours, so he covers the same distance of 180 miles.

He loses 2 hours in the traffic jam, so he doesn't cover any distance.

In the next half hour, he drives at 30 mph, so he covers a distance of 0.5 x 30 = 15 miles.

Finally, he drives at 80 mph for 4 hours, so he covers a distance of 4 x 80 = 320 miles.

In total, Jean covers a distance of 180 + 180 + 15 + 320 = 695 miles."	695
9	For the first 40 hours of a week's work, Elisa's hourly rate is $10 per hour. For higher hours, she earns 1.2 times the hourly rate. If Elisa worked 45 hours a week, what would her salary be?	460	"Nǐn kuku! (You are correct!) 

For the first 40 hours, Elisa earns $10 per hour, so she earns $400 (40 x $10). For the remaining 5 hours, she earns 1.2 times $10, which is $12 per hour. So, she earns $60 (5 x $12) for these hours. In total, her salary is $400 + $60 = $460."	460
10	The new average was 60 downloads in the first month. The rate of downloads in February was three times higher than in the first month. Then it dropped to 30% in March. How many times was the average average download in the last three months?	366	"Ndi aju! (I understand!)

The average download in the first month was 60.

In February, the rate of downloads was three times higher, so it was 60 x 3 = 180 downloads.

In March, the downloads dropped to 30% of February's downloads, so it was 180 x 0.3 = 54 downloads.

To find the average of the last three months, we add the downloads and divide by 3:

(60 + 180 + 54) / 3 = 294 / 3 = 98

So, the average download in the last three months was 98."	98
11	Toula bought pastries. She went to the map store. She bought three dozen loaves of bread for $68 for a dozen, three dozen sweet cakes for $80 for a dozen, and six dozen sweet cheese cakes for $55 for a dozen. How much did everything cost?	694	"Ndiyakuthandile! (I'm happy to help!)

Toula spent:

* 3 dozen loaves of bread = 3 x $68 = $204
* 3 dozen sweet cakes = 3 x $80 = $240
* 6 dozen sweet cheese cakes = 6 x $55 = $330

Total cost: $204 + $240 + $330 = $774

Ndiyakuthandile! (I'm happy to help!)"	774
12	Carlos wants to plant a Lilala tree. The cost of planting is 90$. per year, the tree can grow from 7 apples which will be sold for 1.5$ each. Watering the tree costs 3$ per year. How many years does it take for Carlos to start earning money from his Lilala tree?	13	"Hamba kahle! Ngiyabonga ukuba wena ukhuluma. (Goodbye! Thank you for speaking.) 

Kwes' ukuba Carlos ukhuluma ukuba abeke ngomsebenzi we-Lilala tree. Ukuba ukhuluma ukuba ukuba 90$ ngomsebenzi we-planting, ukuba ukuba 7 apples ngomsebenzi we-growth, ukuba ukuba 1.5$ ngomsebenzi we-sale. Ukuba ukhuluma ukuba ukuba 3$ ngomsebenzi we-watering. 

Ngokuba ukuba Carlos ukhuluma ukuba abeke ngomsebenzi we-Lilala tree, ukuba ukuba ukuba 90$ - 3$ = 87$. Ukuba ukuba 7 apples ukuba ukuba 1.5$ ngomsebenzi we-sale, ukuba ukuba 7 x 1.5$ = 10.5$. Ukuba ukuba ukuba 87$ < 10.5$, ukuba ukuba ukuba ukuba 1 ngomsebenzi we-year. 

Ngokuba ukuba Carlos ukhuluma ukuba abeke ngomsebenzi we-Lilala tree, ukuba ukuba ukuba 2 ngomsebenzi we-year."	2
13	Melanie works as a door-to-door salesperson. She sold one-third of her vacuum cleaners to the green house, then sold two to the red house, then finally sold the rest to the orange house. If Melanie is left with 5 vacuum cleaners, how many vacuum cleaners did she have at the beginning?	18	Ngiyabonga! (Thank you!) If Melanie is left with 5 vacuum cleaners, and she sold 2 to the red house, that means she had 5 + 2 = 7 vacuum cleaners before selling to the orange house. Since she sold one-third of her vacuum cleaners to the green house, that means she had 3 times the amount she sold, which is 3 x 1 = 3. So, she had 7 + 3 = 10 vacuum cleaners at the beginning.	10
14	In the dance class there are 20 students, 20% of them have made their name in contemporary dance, 25% in jazz dance and the rest in hip-hop dance. What is the percentage of hip-hop dance students?	60	"Ngiyakuthand'a! (I'm happy to help!)

Since 20% of the students have made their name in contemporary dance, that's 20% of 20 students, which is 4 students.

Similarly, 25% of the students have made their name in jazz dance, which is 5 students.

To find the number of students who have made their name in hip-hop dance, subtract the number of students in contemporary and jazz dance from the total number of students:

20 - 4 - 5 = 11 students

Since there are 11 students in hip-hop dance, to find the percentage, divide the number of students by the total number of students and multiply by 100:

(11/20) x 100 = 55%

So, 55% of the students in the dance class have made their name in hip-hop dance."	55
